uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#1285,Electric power transmission
https://www.congress.gov/help/field-values/legislative-subject-terms#1286,Electric utilities
https://www.congress.gov/help/field-values/legislative-subject-terms#1287,Electric utility rates
https://www.congress.gov/help/field-values/legislative-subject-terms#1288,Electric vehicles
https://www.congress.gov/help/field-values/legislative-subject-terms#1289,Electrical engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#1290,Electricity
https://www.congress.gov/help/field-values/legislative-subject-terms#1291,Electrification
https://www.congress.gov/help/field-values/legislative-subject-terms#1292,Electromagnetic waves
https://www.congress.gov/help/field-values/legislative-subject-terms#1293,Electronic benefits transfers
https://www.congress.gov/help/field-values/legislative-subject-terms#1294,Electronic commerce
https://www.congress.gov/help/field-values/legislative-subject-terms#1295,Electronic data interchange
https://www.congress.gov/help/field-values/legislative-subject-terms#1296,Electronic funds transfers
https://www.congress.gov/help/field-values/legislative-subject-terms#1297,Electronic government information
https://www.congress.gov/help/field-values/legislative-subject-terms#1298,Electronic mail systems
https://www.congress.gov/help/field-values/legislative-subject-terms#1299,Electronic surveillance
https://www.congress.gov/help/field-values/legislative-subject-terms#1300,Electronics
https://www.congress.gov/help/field-values/legislative-subject-terms#1301,Electronics in navigation
https://www.congress.gov/help/field-values/legislative-subject-terms#1302,Electronics industry
https://www.congress.gov/help/field-values/legislative-subject-terms#1303,Elementary and secondary education
https://www.congress.gov/help/field-values/legislative-subject-terms#1304,Elementary education
https://www.congress.gov/help/field-values/legislative-subject-terms#1305,Elephants
https://www.congress.gov/help/field-values/legislative-subject-terms#1306,Elk
https://www.congress.gov/help/field-values/legislative-subject-terms#1307,Embargo
https://www.congress.gov/help/field-values/legislative-subject-terms#1308,Embassies
https://www.congress.gov/help/field-values/legislative-subject-terms#1309,Embezzlement
https://www.congress.gov/help/field-values/legislative-subject-terms#1310,Emblems
https://www.congress.gov/help/field-values/legislative-subject-terms#1311,Emergency Management
https://www.congress.gov/help/field-values/legislative-subject-terms#1312,Emergency communication systems
https://www.congress.gov/help/field-values/legislative-subject-terms#1313,Emergency communications systems
https://www.congress.gov/help/field-values/legislative-subject-terms#1314,Emergency housing
https://www.congress.gov/help/field-values/legislative-subject-terms#1315,Emergency medical services and trauma care
https://www.congress.gov/help/field-values/legislative-subject-terms#1316,Emergency medicine
https://www.congress.gov/help/field-values/legislative-subject-terms#1317,Emergency planning and evacuation
https://www.congress.gov/help/field-values/legislative-subject-terms#1318,Emigration
https://www.congress.gov/help/field-values/legislative-subject-terms#1319,Eminent domain
https://www.congress.gov/help/field-values/legislative-subject-terms#1320,Emissions trading
https://www.congress.gov/help/field-values/legislative-subject-terms#1321,Employee benefit plans
https://www.congress.gov/help/field-values/legislative-subject-terms#1322,Employee benefits and pensions
https://www.congress.gov/help/field-values/legislative-subject-terms#1323,Employee crimes
https://www.congress.gov/help/field-values/legislative-subject-terms#1324,Employee health benefits
https://www.congress.gov/help/field-values/legislative-subject-terms#1325,Employee hiring
https://www.congress.gov/help/field-values/legislative-subject-terms#1326,Employee leasing
https://www.congress.gov/help/field-values/legislative-subject-terms#1327,Employee leave
https://www.congress.gov/help/field-values/legislative-subject-terms#1328,Employee motivation
https://www.congress.gov/help/field-values/legislative-subject-terms#1329,Employee ownership
https://www.congress.gov/help/field-values/legislative-subject-terms#1330,Employee performance
https://www.congress.gov/help/field-values/legislative-subject-terms#1331,Employee rights
https://www.congress.gov/help/field-values/legislative-subject-terms#1332,Employee selection
https://www.congress.gov/help/field-values/legislative-subject-terms#1333,Employee stock options
https://www.congress.gov/help/field-values/legislative-subject-terms#1334,Employee training
https://www.congress.gov/help/field-values/legislative-subject-terms#1335,Employee-management relations in government
https://www.congress.gov/help/field-values/legislative-subject-terms#1336,Employer sanctions
https://www.congress.gov/help/field-values/legislative-subject-terms#1337,Employers' liability
https://www.congress.gov/help/field-values/legislative-subject-terms#1338,Employment agencies
https://www.congress.gov/help/field-values/legislative-subject-terms#1339,Employment and training programs
https://www.congress.gov/help/field-values/legislative-subject-terms#1340,Employment discrimination and employee rights
https://www.congress.gov/help/field-values/legislative-subject-terms#1341,Employment of the disabled
https://www.congress.gov/help/field-values/legislative-subject-terms#1342,Employment of the disadvantaged
https://www.congress.gov/help/field-values/legislative-subject-terms#1343,Employment subsidies
https://www.congress.gov/help/field-values/legislative-subject-terms#1344,Employment taxes
https://www.congress.gov/help/field-values/legislative-subject-terms#1345,Employment tests
https://www.congress.gov/help/field-values/legislative-subject-terms#1346,Encryption
https://www.congress.gov/help/field-values/legislative-subject-terms#1347,Endangered and threatened species
https://www.congress.gov/help/field-values/legislative-subject-terms#1348,Endangered species
https://www.congress.gov/help/field-values/legislative-subject-terms#1349,Energy
https://www.congress.gov/help/field-values/legislative-subject-terms#1350,Energy assistance for the aged
https://www.congress.gov/help/field-values/legislative-subject-terms#1351,Energy assistance for the poor
https://www.congress.gov/help/field-values/legislative-subject-terms#1352,Energy assistance for the poor and aged
https://www.congress.gov/help/field-values/legislative-subject-terms#1353,Energy conservation
https://www.congress.gov/help/field-values/legislative-subject-terms#1354,Energy consumption
https://www.congress.gov/help/field-values/legislative-subject-terms#1355,Energy crops
https://www.congress.gov/help/field-values/legislative-subject-terms#1356,Energy demand
https://www.congress.gov/help/field-values/legislative-subject-terms#1357,Energy development
https://www.congress.gov/help/field-values/legislative-subject-terms#1358,Energy efficiency
https://www.congress.gov/help/field-values/legislative-subject-terms#1359,Energy efficiency and conservation
https://www.congress.gov/help/field-values/legislative-subject-terms#1360,Energy facilities
https://www.congress.gov/help/field-values/legislative-subject-terms#1361,Energy industries
https://www.congress.gov/help/field-values/legislative-subject-terms#1362,Energy policy
https://www.congress.gov/help/field-values/legislative-subject-terms#1363,Energy prices
https://www.congress.gov/help/field-values/legislative-subject-terms#1364,Energy research
https://www.congress.gov/help/field-values/legislative-subject-terms#1365,Energy revenues and royalties
https://www.congress.gov/help/field-values/legislative-subject-terms#1366,Energy security
https://www.congress.gov/help/field-values/legislative-subject-terms#1367,Energy shortages
https://www.congress.gov/help/field-values/legislative-subject-terms#1368,Energy storage
https://www.congress.gov/help/field-values/legislative-subject-terms#1369,"Energy storage, supplies, demand"
https://www.congress.gov/help/field-values/legislative-subject-terms#1370,Energy supplies
https://www.congress.gov/help/field-values/legislative-subject-terms#1371,Energy transportation
https://www.congress.gov/help/field-values/legislative-subject-terms#1372,Engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#1373,Engineers
https://www.congress.gov/help/field-values/legislative-subject-terms#1374,Engines
